date,cash,position_value,equity,shares,window
2015-07-21,-1.6498802324349526e-11,112674.00683871112,108808.64781693631,3432.505338879905,2
2015-07-22,-1.6498802324349526e-11,112639.97561398064,108775.78405669231,3432.505338879905,2
2015-07-23,-1.6498802324349526e-11,109608.34212778402,105848.15283486318,3432.505338879905,2
2015-07-24,-1.6498802324349526e-11,106083.34099379208,102444.07928050855,3432.505338879905,2
2015-07-27,-1.6498802324349526e-11,106712.8073525719,103051.95136446775,3432.505338879905,2
2015-07-28,-1.6498802324349526e-11,106838.71240889972,103173.53716155366,3432.505338879905,2
2015-07-29,-1.6498802324349526e-11,107507.28390529305,103819.17285458121,3432.505338879905,2
2015-07-30,-1.6498802324349526e-11,107619.57778112555,103927.61441204663,3432.505338879905,2
2015-07-31,-1.6498802324349526e-11,106432.10539791248,102780.87908273218,3432.505338879905,2
2015-08-03,-1.6498802324349526e-11,107384.80292178826,103700.8936651536,3432.505338879905,2
2015-08-04,-1.6498802324349526e-11,107051.36500806689,103378.8945675724,3432.505338879905,2
2015-08-05,-1.6498802324349526e-11,109523.27061294217,105765.99975663876,3432.505338879905,2
2015-08-06,-1.6498802324349526e-11,109336.14470581505,105585.2933319958,3432.505338879905,2
2015-08-07,-1.6498802324349526e-11,108080.62296710972,104372.8431269645,3432.505338879905,2
2015-08-10,-1.6498802324349526e-11,107813.51255199254,104114.89611769262,3432.505338879905,2
2015-08-11,-1.6498802324349526e-11,112415.42714422183,108558.93887607499,3432.505338879905,2
2015-08-12,-1.6498802324349526e-11,112207.8877398439,108358.51925319408,3432.505338879905,2
2015-08-13,-1.6498802324349526e-11,111678.76046344568,107847.54405063149,3432.505338879905,2
2015-08-14,-1.6498802324349526e-11,111792.7434612444,107957.6167835765,3432.505338879905,2
2015-08-17,-1.6498802324349526e-11,112430.70780573029,108573.69532401834,3432.505338879905,2
2015-08-18,-1.6498802324349526e-11,111624.32883543313,107794.97973692072,3432.505338879905,2
2015-08-19,-1.6498802324349526e-11,112435.8275475039,108578.63942954176,3432.505338879905,2
2015-08-20,-1.6498802324349526e-11,110042.14531182444,106267.07410338333,3432.505338879905,2
2015-08-21,-1.6498802324349526e-11,104198.36599027569,100623.7696362892,3432.505338879905,2
2015-08-24,-1.6498802324349526e-11,100307.5848397981,96866.46439958893,3432.505338879905,2
2015-08-25,-1.6498802324349526e-11,99023.13852416718,95626.0818950659,3432.505338879905,2
2015-08-26,-1.6498802324349526e-11,106944.17123305492,103275.37814847371,3432.505338879905,2
2015-08-27,-1.6498802324349526e-11,108473.6057036329,104752.34432139432,3432.505338879905,2
2015-08-28,-1.6498802324349526e-11,107243.5975629989,103564.53245296764,3432.505338879905,2
2015-08-31,-1.6498802324349526e-11,105179.97499710834,101571.7038734312,3432.505338879905,2
2015-09-01,101546.72694265781,0.0,98063.09688340753,0.0,2
2015-09-02,101546.72694265781,0.0,98063.09688340753,0.0,2
2015-09-03,101546.72694265781,0.0,98063.09688340753,0.0,2
2015-09-04,101546.72694265781,0.0,98063.09688340753,0.0,2
2015-09-08,101546.72694265781,0.0,98063.09688340753,0.0,2
2015-09-09,101546.72694265781,0.0,98063.09688340753,0.0,2
2015-09-10,101546.72694265781,0.0,98063.09688340753,0.0,2
2015-09-11,101546.72694265781,0.0,98063.09688340753,0.0,2
2015-09-14,101546.72694265781,0.0,98063.09688340753,0.0,2
2015-09-15,101546.72694265781,0.0,98063.09688340753,0.0,2
2015-09-16,-1.2207124200358521e-11,101394.58436881243,97916.17366482348,3216.7222624413857,2
2015-09-17,-1.2207124200358521e-11,102497.85394055967,98981.59481782488,3216.7222624413857,2
2015-09-18,-1.2207124200358521e-11,100321.62372646367,96880.02167262638,3216.7222624413857,2
2015-09-21,-1.2207124200358521e-11,101308.48001351324,97833.02317844142,3216.7222624413857,2
2015-09-22,-1.2207124200358521e-11,99275.75705824923,95870.03417721302,3216.7222624413857,2
2015-09-23,-1.2207124200358521e-11,99223.14591055858,95819.2278909991,3216.7222624413857,2
2015-09-24,-1.2207124200358521e-11,99771.5780119897,96348.84565334195,3216.7222624413857,2
2015-09-25,-1.2207124200358521e-11,97566.65248153811,94219.56160428077,3216.7222624413857,2
2015-09-28,94701.36741655492,0.0,91452.5721070743,0.0,2
2015-09-29,94701.36741655492,0.0,91452.5721070743,0.0,2
2015-09-30,94701.36741655492,0.0,91452.5721070743,0.0,2
2015-10-01,94701.36741655492,0.0,91452.5721070743,0.0,2
2015-10-02,94701.36741655492,0.0,91452.5721070743,0.0,2
2015-10-05,94701.36741655492,0.0,91452.5721070743,0.0,2
2015-10-06,-5.4285465012071654e-12,94559.48091544131,91315.55311961833,2955.91192687903,2
2015-10-07,-5.4285465012071654e-12,94108.24722123552,90879.79930652943,2955.91192687903,2
2015-10-08,-5.4285465012071654e-12,93639.44002262742,90427.07486015013,2955.91192687903,2
2015-10-09,-5.4285465012071654e-12,94291.38489961231,91056.65432134253,2955.91192687903,2
2015-10-12,-5.4285465012071654e-12,94739.68121948586,91489.57152873868,2955.91192687903,2
2015-10-13,-5.4285465012071654e-12,95564.50269752569,92286.09694071193,2955.91192687903,2
2015-10-14,-5.4285465012071654e-12,95397.47265536238,92124.7969786132,2955.91192687903,2
2015-10-15,-5.4285465012071654e-12,96947.50423005606,93621.65365787732,2955.91192687903,2
2015-10-16,-5.4285465012071654e-12,97014.88906310595,93686.72680804961,2955.91192687903,2
2015-10-19,-5.4285465012071654e-12,97586.261931296,94238.49833842608,2955.91192687903,2
2015-10-20,-5.4285465012071654e-12,95268.55518610882,92000.30211149144,2955.91192687903,2
2015-10-21,-5.4285465012071654e-12,94144.87137413814,90915.16704276766,2955.91192687903,2
2015-10-22,-5.4285465012071654e-12,95489.77724762248,92213.93499857812,2955.91192687903,2
2015-10-23,-5.4285465012071654e-12,102845.74061329452,99317.54699983967,2955.91192687903,2
2015-10-26,-5.4285465012071654e-12,104425.05572403749,100842.68262338046,2955.91192687903,2
2015-10-27,-5.4285465012071654e-12,103796.5591001194,100235.74700686397,2955.91192687903,2
2015-10-28,-5.4285465012071654e-12,104449.9529314294,100866.72571501037,2955.91192687903,2
2015-10-29,-5.4285465012071654e-12,105031.57560103218,101428.39542033775,2955.91192687903,2
2015-10-30,-5.4285465012071654e-12,104136.47138129221,100563.9983642842,2955.91192687903,2
2015-11-02,-5.4285465012071654e-12,105645.44737078933,102021.20789833795,2955.91192687903,2
2015-11-03,-5.4285465012071654e-12,105799.27332334398,102169.75674617098,2955.91192687903,2
2015-11-04,-5.4285465012071654e-12,106670.95747978998,103011.537180252,2955.91192687903,2
2015-11-05,-5.4285465012071654e-12,107130.99202108337,103455.78992133778,2955.91192687903,2
2015-11-06,-5.4285465012071654e-12,107498.71069420749,103810.89375337731,2955.91192687903,2
2015-11-09,-5.4285465012071654e-12,106199.22982071336,102555.99246180196,2955.91192687903,2
2015-11-10,-5.4285465012071654e-12,106701.7294358464,103041.2534832674,2955.91192687903,2
2015-11-11,-5.4285465012071654e-12,107738.98904217606,104042.92918795251,2955.91192687903,2
2015-11-12,-5.4285465012071654e-12,107128.04900879654,103452.94787110436,2955.91192687903,2
2015-11-13,-5.4285465012071654e-12,105043.31382245201,101439.7309540274,2955.91192687903,2
2015-11-16,-5.4285465012071654e-12,106795.49989629537,103131.8070838084,2955.91192687903,2
2015-11-17,-5.4285465012071654e-12,106259.2965887282,102613.99859817543,2955.91192687903,2
2015-11-18,-5.4285465012071654e-12,108412.90502812975,104693.72602416339,2955.91192687903,2
2015-11-19,-5.4285465012071654e-12,108179.95602110539,104468.76849246843,2955.91192687903,2
2015-11-20,-5.4285465012071654e-12,110844.87056068216,107042.26131245944,2955.91192687903,2
2015-11-23,-5.4285465012071654e-12,110754.03183661088,106954.53887307056,2955.91192687903,2
2015-11-24,-5.4285465012071654e-12,109625.94478211914,105865.15161807799,2955.91192687903,2
2015-11-25,-5.4285465012071654e-12,109606.91104748256,105846.7708487522,2955.91192687903,2
2015-11-27,-5.4285465012071654e-12,109916.01754487153,106145.27323591297,2955.91192687903,2
2015-11-30,-5.4285465012071654e-12,108793.80523904428,105061.55919230591,2955.91192687903,2
2015-12-01,-5.4285465012071654e-12,112374.35742891383,108519.27808549633,2955.91192687903,2
2015-12-02,-5.4285465012071654e-12,111691.65750973624,107859.99865491054,2955.91192687903,2
2015-12-03,-5.4285465012071654e-12,110250.05507737986,106467.85138194772,2955.91192687903,2
2015-12-04,-5.4285465012071654e-12,112340.6650123889,108486.7415104102,2955.91192687903,2
2015-12-07,-5.4285465012071654e-12,111819.10911080097,107983.07794145626,2955.91192687903,2
2015-12-08,-5.4285465012071654e-12,111690.1916415474,107858.58307433447,2955.91192687903,2
2015-12-09,-5.4285465012071654e-12,110113.79699127296,106336.2677228644,2955.91192687903,2
2015-12-10,-5.4285465012071654e-12,109798.82702112864,106032.10301339951,2955.91192687903,2
2015-12-11,-5.4285465012071654e-12,108247.34085415528,104533.8416426407,2955.91192687903,2
2015-12-14,-5.4285465012071654e-12,109551.23060812507,105793.00056502552,2955.91192687903,2
2015-12-15,-5.4285465012071654e-12,108911.01831460542,105174.75119298206,2955.91192687903,2
2015-12-16,-5.4285465012071654e-12,111063.149609909,107253.05214931267,2955.91192687903,2
2015-12-17,-5.4285465012071654e-12,109794.44069247128,106027.86716075275,2955.91192687903,2
2015-12-18,-5.4285465012071654e-12,108311.80522673664,104596.09452074228,2955.91192687903,2
2015-12-21,-5.4285465012071654e-12,109551.23060812507,105793.00056502552,2955.91192687903,2
2015-12-22,-5.4285465012071654e-12,109877.92752378008,106108.48991909872,2955.91192687903,2
2015-12-23,-5.4285465012071654e-12,109923.369437634,106152.37291695586,2955.91192687903,2
2015-12-24,-5.4285465012071654e-12,109643.53520038517,105882.13858499043,2955.91192687903,2
2015-12-28,-5.4285465012071654e-12,111710.71379619109,107878.40120239899,2955.91192687903,2
2015-12-29,-5.4285465012071654e-12,113774.92682789195,109871.79999141145,2955.91192687903,2
2015-12-30,-5.4285465012071654e-12,112954.52550623691,109079.54309932902,2955.91192687903,2
2015-12-31,-5.4285465012071654e-12,111178.89681728135,107364.82856941283,2955.91192687903,2
2016-01-04,100000.0,0.0,107364.82856941283,0.0,3
2016-01-05,100000.0,0.0,107364.82856941283,0.0,3
2016-01-06,100000.0,0.0,107364.82856941283,0.0,3
2016-01-07,100000.0,0.0,107364.82856941283,0.0,3
2016-01-08,100000.0,0.0,107364.82856941283,0.0,3
2016-01-11,100000.0,0.0,107364.82856941283,0.0,3
2016-01-12,100000.0,0.0,107364.82856941283,0.0,3
2016-01-13,100000.0,0.0,107364.82856941283,0.0,3
2016-01-14,100000.0,0.0,107364.82856941283,0.0,3
2016-01-15,100000.0,0.0,107364.82856941283,0.0,3
2016-01-19,100000.0,0.0,107364.82856941283,0.0,3
2016-01-20,100000.0,0.0,107364.82856941283,0.0,3
2016-01-21,100000.0,0.0,107364.82856941283,0.0,3
2016-01-22,100000.0,0.0,107364.82856941283,0.0,3
2016-01-25,100000.0,0.0,107364.82856941283,0.0,3
2016-01-26,100000.0,0.0,107364.82856941283,0.0,3
2016-01-27,100000.0,0.0,107364.82856941283,0.0,3
2016-01-28,100000.0,0.0,107364.82856941283,0.0,3
2016-01-29,100000.0,0.0,107364.82856941283,0.0,3
2016-02-01,100000.0,0.0,107364.82856941283,0.0,3
2016-02-02,100000.0,0.0,107364.82856941283,0.0,3
2016-02-03,100000.0,0.0,107364.82856941283,0.0,3
2016-02-04,100000.0,0.0,107364.82856941283,0.0,3
2016-02-05,100000.0,0.0,107364.82856941283,0.0,3
2016-02-08,100000.0,0.0,107364.82856941283,0.0,3
2016-02-09,100000.0,0.0,107364.82856941283,0.0,3
2016-02-10,100000.0,0.0,107364.82856941283,0.0,3
2016-02-11,100000.0,0.0,107364.82856941283,0.0,3
2016-02-12,100000.0,0.0,107364.82856941283,0.0,3
2016-02-16,100000.0,0.0,107364.82856941283,0.0,3
2016-02-17,100000.0,0.0,107364.82856941283,0.0,3
2016-02-18,100000.0,0.0,107364.82856941283,0.0,3
2016-02-19,100000.0,0.0,107364.82856941283,0.0,3
2016-02-22,100000.0,0.0,107364.82856941283,0.0,3
2016-02-23,100000.0,0.0,107364.82856941283,0.0,3
2016-02-24,100000.0,0.0,107364.82856941283,0.0,3
2016-02-25,100000.0,0.0,107364.82856941283,0.0,3
2016-02-26,100000.0,0.0,107364.82856941283,0.0,3
2016-02-29,100000.0,0.0,107364.82856941283,0.0,3
2016-03-01,100000.0,0.0,107364.82856941283,0.0,3
2016-03-02,100000.0,0.0,107364.82856941283,0.0,3
2016-03-03,100000.0,0.0,107364.82856941283,0.0,3
2016-03-04,100000.0,0.0,107364.82856941283,0.0,3
2016-03-07,100000.0,0.0,107364.82856941283,0.0,3
2016-03-08,100000.0,0.0,107364.82856941283,0.0,3
2016-03-09,100000.0,0.0,107364.82856941283,0.0,3
2016-03-10,100000.0,0.0,107364.82856941283,0.0,3
2016-03-11,100000.0,0.0,107364.82856941283,0.0,3
2016-03-14,100000.0,0.0,107364.82856941283,0.0,3
2016-03-15,100000.0,0.0,107364.82856941283,0.0,3
2016-03-16,100000.0,0.0,107364.82856941283,0.0,3
2016-03-17,-1.4438228390645236e-11,99850.17481269356,107203.96901390744,2730.638687473886,3
2016-03-18,-1.4438228390645236e-11,99825.8313121266,107177.83265625594,2730.638687473886,3
2016-03-21,-1.4438228390645236e-11,100433.47091934668,107830.22387886763,2730.638687473886,3
2016-03-22,-1.4438228390645236e-11,100252.12902744666,107635.52646750465,2730.638687473886,3
2016-03-23,-1.4438228390645236e-11,99888.0598411754,107244.64420979047,2730.638687473886,3
2016-03-24,-1.4438228390645236e-11,99514.53241848358,106843.60713275762,2730.638687473886,3
2016-03-28,-1.4438228390645236e-11,99274.99320622942,106586.42626816443,2730.638687473886,3
2016-03-29,-1.4438228390645236e-11,100796.18595282648,108219.65225275871,2730.638687473886,3
2016-03-30,-1.4438228390645236e-11,101575.74046520582,109056.61961857992,2730.638687473886,3
2016-03-31,-1.4438228390645236e-11,100820.56070307325,108245.82216157537,2730.638687473886,3
2016-04-01,-1.4438228390645236e-11,101491.82465837336,108966.5235564316,2730.638687473886,3
2016-04-04,-1.4438228390645236e-11,100866.57064830401,108295.22066039726,2730.638687473886,3
2016-04-05,-1.4438228390645236e-11,99852.89353483648,107206.88796527547,2730.638687473886,3
2016-04-06,-1.4438228390645236e-11,100920.70551028369,108353.34246215803,2730.638687473886,3
2016-04-07,-1.4438228390645236e-11,100188.51509592659,107567.22747898185,2730.638687473886,3
2016-04-08,-1.4438228390645236e-11,100035.59999608788,107403.05044418329,2730.638687473886,3
2016-04-11,-1.4438228390645236e-11,99622.80214244292,106959.85073627916,2730.638687473886,3
2016-04-12,-1.4438228390645236e-11,100568.81328257585,107975.53397513041,2730.638687473886,3
2016-04-13,-1.4438228390645236e-11,101736.80131491332,109229.54232376079,2730.638687473886,3
2016-04-14,-1.4438228390645236e-11,101937.0909293342,109444.58292492612,2730.638687473886,3
2016-04-15,-1.4438228390645236e-11,102722.0620528795,110287.36582603992,2730.638687473886,3
2016-04-18,-1.4438228390645236e-11,103752.02024952468,111393.17867820463,2730.638687473886,3
2016-04-19,-1.4438228390645236e-11,102035.90241687302,109550.67170912908,2730.638687473886,3
2016-04-20,-1.4438228390645236e-11,101865.36249762512,109367.57181718614,2730.638687473886,3
2016-04-21,-1.4438228390645236e-11,102741.02019196031,110307.72019956399,2730.638687473886,3
2016-04-22,-1.4438228390645236e-11,97277.38867446734,104441.70158714325,2730.638687473886,3
2016-04-25,-1.4438228390645236e-11,97870.1742672208,105078.14482258719,2730.638687473886,3
2016-04-26,-1.4438228390645236e-11,95838.74716535133,102897.10659715245,2730.638687473886,3
2016-04-27,-1.4438228390645236e-11,95527.46910482818,102562.90344109756,2730.638687473886,3
2016-04-28,93381.50380770251,0.0,100258.8914786795,0.0,3
2016-04-29,93381.50380770251,0.0,100258.8914786795,0.0,3
2016-05-02,93381.50380770251,0.0,100258.8914786795,0.0,3
2016-05-03,93381.50380770251,0.0,100258.8914786795,0.0,3
2016-05-04,93381.50380770251,0.0,100258.8914786795,0.0,3
2016-05-05,93381.50380770251,0.0,100258.8914786795,0.0,3
2016-05-06,93381.50380770251,0.0,100258.8914786795,0.0,3
2016-05-09,93381.50380770251,0.0,100258.8914786795,0.0,3
2016-05-10,93381.50380770251,0.0,100258.8914786795,0.0,3
2016-05-11,93381.50380770251,0.0,100258.8914786795,0.0,3
2016-05-12,93381.50380770251,0.0,100258.8914786795,0.0,3
2016-05-13,93381.50380770251,0.0,100258.8914786795,0.0,3
2016-05-16,93381.50380770251,0.0,100258.8914786795,0.0,3
2016-05-17,93381.50380770251,0.0,100258.8914786795,0.0,3
2016-05-18,93381.50380770251,0.0,100258.8914786795,0.0,3
2016-05-19,93381.50380770251,0.0,100258.8914786795,0.0,3
2016-05-20,93381.50380770251,0.0,100258.8914786795,0.0,3
2016-05-23,93381.50380770251,0.0,100258.8914786795,0.0,3
2016-05-24,93381.50380770251,0.0,100258.8914786795,0.0,3
2016-05-25,93381.50380770251,0.0,100258.8914786795,0.0,3
2016-05-26,93381.50380770251,0.0,100258.8914786795,0.0,3
2016-05-27,93381.50380770251,0.0,100258.8914786795,0.0,3
2016-05-31,93381.50380770251,0.0,100258.8914786795,0.0,3
2016-06-01,93381.50380770251,0.0,100258.8914786795,0.0,3
2016-06-02,-1.432454155292362e-11,93241.59479471305,100108.6784067302,2575.6759817131856,3
2016-06-03,-1.432454155292362e-11,92212.6665549632,99003.9713660205,2575.6759817131856,3
2016-06-06,91336.38443842859,0.0,98063.1525738187,0.0,3
2016-06-07,91336.38443842859,0.0,98063.1525738187,0.0,3
2016-06-08,91336.38443842859,0.0,98063.1525738187,0.0,3
2016-06-09,-8.839151632855646e-12,91199.5395293648,97916.2292717964,2525.559889385807,3
2016-06-10,-8.839151632855646e-12,90051.68651002774,96683.83884535631,2525.559889385807,3
2016-06-13,89785.4303163285,0.0,96397.9733394357,0.0,3
2016-06-14,89785.4303163285,0.0,96397.9733394357,0.0,3
2016-06-15,89785.4303163285,0.0,96397.9733394357,0.0,3
2016-06-16,89785.4303163285,0.0,96397.9733394357,0.0,3
2016-06-17,89785.4303163285,0.0,96397.9733394357,0.0,3
2016-06-20,89785.4303163285,0.0,96397.9733394357,0.0,3
2016-06-21,89785.4303163285,0.0,96397.9733394357,0.0,3
2016-06-22,89785.4303163285,0.0,96397.9733394357,0.0,3
2016-06-23,89785.4303163285,0.0,96397.9733394357,0.0,3
2016-06-24,89785.4303163285,0.0,96397.9733394357,0.0,3
2016-06-27,89785.4303163285,0.0,96397.9733394357,0.0,3
2016-06-28,89785.4303163285,0.0,96397.9733394357,0.0,3
2016-06-29,89785.4303163285,0.0,96397.9733394357,0.0,3
2016-06-30,89785.4303163285,0.0,96397.9733394357,0.0,3
2016-07-01,89785.4303163285,0.0,96397.9733394357,0.0,3
2016-07-05,89785.4303163285,0.0,96397.9733394357,0.0,3
2016-07-06,89785.4303163285,0.0,96397.9733394357,0.0,3
2016-07-07,89785.4303163285,0.0,96397.9733394357,0.0,3
2016-07-08,89785.4303163285,0.0,96397.9733394357,0.0,3
2016-07-11,89785.4303163285,0.0,96397.9733394357,0.0,3
2016-07-12,89785.4303163285,0.0,96397.9733394357,0.0,3
2016-07-13,89785.4303163285,0.0,96397.9733394357,0.0,3
2016-07-14,89785.4303163285,0.0,96397.9733394357,0.0,3
2016-07-15,89785.4303163285,0.0,96397.9733394357,0.0,3
2016-07-18,89785.4303163285,0.0,96397.9733394357,0.0,3
2016-07-19,-1.1311840353300795e-11,89650.90912718317,96253.54489532027,2454.443676362616,3
2016-07-20,-1.1311840353300795e-11,90165.49738574674,96806.03169696538,2454.443676362616,3
2016-07-21,-1.1311840353300795e-11,89854.07598712806,96471.67464620997,2454.443676362616,3
2016-07-22,-1.1311840353300795e-11,90354.03930282634,97008.45940301937,2454.443676362616,3
2016-07-25,-1.1311840353300795e-11,89992.74141852045,96620.55254890944,2454.443676362616,3
2016-07-26,-1.1311840353300795e-11,89828.52447043193,96444.24130411228,2454.443676362616,3
2016-07-27,-1.1311840353300795e-11,90236.04728618846,96881.77747663052,2454.443676362616,3
2016-07-28,-1.1311840353300795e-11,90739.68088204243,97422.50282343711,2454.443676362616,3
2016-07-29,-1.1311840353300795e-11,93523.02660256118,100410.83718476615,2454.443676362616,3
2016-08-01,-1.1311840353300795e-11,94020.5742746876,100945.0283899958,2454.443676362616,3
2016-08-02,-1.1311840353300795e-11,93800.38555422473,100708.62314774164,2454.443676362616,3
2016-08-03,-1.1311840353300795e-11,94057.05236521462,100984.19302935552,2454.443676362616,3
2016-08-04,-1.1311840353300795e-11,93866.076078644,100779.15166667073,2454.443676362616,3
2016-08-05,-1.1311840353300795e-11,95156.78814574305,102164.92246483636,2454.443676362616,3
2016-08-08,-1.1311840353300795e-11,95100.81637336871,102104.82846737938,2454.443676362616,3
2016-08-09,-1.1311840353300795e-11,95404.96275239308,102431.37470581898,2454.443676362616,3
2016-08-10,-1.1311840353300795e-11,95456.01897098747,102486.19112738688,2454.443676362616,3
