strategy,params,total_return,cagr,max_drawdown,sharpe,sortino,calmar,number_of_trades,win_rate,average_trade_return,profit_factor
rsi_pullback,"{'rsi_window': 21, 'entry_threshold': 45, 'exit_threshold': 55}",1.1402433581606726,0.047464882823071486,-0.3234909980724636,0.38855959427258646,0.26570441270435907,0.14672705919451617,35.0,0.7714285714285715,0.02321047685810513,2.809437713618266
rsi_pullback,"{'rsi_window': 14, 'entry_threshold': 40, 'exit_threshold': 55}",1.0862031746496323,0.04583363025401321,-0.2944947681485953,0.40000878910354043,0.2435098459966161,0.15563478611914291,38.0,0.7894736842105263,0.021122541769383236,2.389141326937026
volume_breakout,"{'breakout_window': 40, 'volume_multiplier': 1.5, 'trend_window': 100}",1.0728269487436135,0.04542373250756282,-0.2149049479723486,0.360690402673602,0.3200861750137912,0.2113666201552856,28.0,0.42857142857142855,0.03334724216376415,2.470762529452282
volume_breakout,"{'breakout_window': 10, 'volume_multiplier': 1.0, 'trend_window': 50}",1.0470995501210285,0.04462831680504542,-0.403652117856922,0.3259803930567584,0.32892303608802265,0.11056133445301113,79.0,0.2911392405063291,0.013698125445595505,1.6111277246283207
donchian_breakout,"{'entry_window': 40, 'exit_window': 10}",1.0260560320293473,0.04397070243484391,-0.37663765457807297,0.34485510649520085,0.3042166004087719,0.11674537025274846,58.0,0.46551724137931033,0.015466730471876576,1.6584545069767715
volume_breakout,"{'breakout_window': 10, 'volume_multiplier': 1.2, 'trend_window': 50}",0.9858784397340963,0.04269713222994809,-0.35643445829238085,0.3245071353526049,0.3048831235574722,0.11978957487584971,66.0,0.3333333333333333,0.015227499530007632,1.6786761512385482
volume_breakout,"{'breakout_window': 20, 'volume_multiplier': 1.0, 'trend_window': 75}",0.9502182112710273,0.04154632209248388,-0.36842823722830476,0.31434470405101345,0.31597173551030416,0.1127663894739392,62.0,0.3064516129032258,0.013530329651520194,1.5419043119834248
pullback_continuation,"{'pullback_ema_window': 20, 'trend_window': 50, 'long_window': 150, 'atr_stop_multiplier': 2.0}",0.9101641772706246,0.040229914018039103,-0.30170912601294353,0.36163700337352594,0.2821469244929017,0.13334006348987007,64.0,0.296875,0.014301452902018485,1.9437019430193514
macd_momentum,"{'fast': 12, 'slow': 21, 'signal': 5}",0.906727977854241,0.04011577631673502,-0.49764103078258226,0.2993874379258843,0.3166886996450764,0.08061187449445155,223.0,0.3811659192825112,0.00414418023547702,1.2722248286275561
pullback_continuation,"{'pullback_ema_window': 20, 'trend_window': 50, 'long_window': 150, 'atr_stop_multiplier': 2.5}",0.8800795875528118,0.039224001147672105,-0.3015686858097324,0.3526781201171831,0.2717038400465589,0.13006655860953534,63.0,0.30158730158730157,0.014300858355200318,1.9153849647035175
donchian_breakout,"{'entry_window': 55, 'exit_window': 20}",0.8688818411851429,0.0388457275030778,-0.377409734762972,0.3072774992270514,0.2838838722046377,0.10292720066554305,41.0,0.5121951219512195,0.019610427994639114,1.7389525241638424
donchian_breakout,"{'entry_window': 40, 'exit_window': 5}",0.8526785317571937,0.03829457440861872,-0.2860731817308284,0.33731675051172,0.28110472715010576,0.13386286046432272,78.0,0.44871794871794873,0.009773752969638982,1.584967646231212
rsi_pullback,"{'rsi_window': 10, 'entry_threshold': 35, 'exit_threshold': 60}",0.8463028411171378,0.038076464442679425,-0.32003795991637674,0.34140853570279234,0.21365547940179647,0.11897483802430339,35.0,0.7428571428571429,0.019434472994319593,2.1406081974291133
rsi_pullback,"{'rsi_window': 21, 'entry_threshold': 40, 'exit_threshold': 55}",0.8312064517953877,0.0375571893768214,-0.23935454222783492,0.3526101040982342,0.17862006801834396,0.1569102847485207,18.0,0.7777777777777778,0.035450017986158856,4.693261524610735
rsi_pullback,"{'rsi_window': 10, 'entry_threshold': 40, 'exit_threshold': 55}",0.8266477136400534,0.03739959069985943,-0.3214172666897668,0.3296446940131915,0.21704325351850737,0.11635837453610626,65.0,0.7076923076923077,0.010451326617810315,1.7947985138245968
pullback_continuation,"{'pullback_ema_window': 20, 'trend_window': 50, 'long_window': 150, 'atr_stop_multiplier': 3.0}",0.8248461064754509,0.03733720607012425,-0.3065431062078947,0.33794848121578447,0.25693997568477506,0.12180083425135811,63.0,0.30158730158730157,0.013855268933385442,1.8622697274786129
volume_breakout,"{'breakout_window': 20, 'volume_multiplier': 1.2, 'trend_window': 75}",0.8202053481820144,0.037176242794477954,-0.3552523087430234,0.2978120229591256,0.27467847106275295,0.1046474347373486,52.0,0.34615384615384615,0.0170185402081253,1.6568590107113468
bollinger_mean_reversion,"{'window': 20, 'std_mult': 2.5}",0.7868285701497457,0.0360070953879148,-0.2393545422278348,0.3774117918664039,0.1703453521870288,0.15043414281079598,33.0,0.7575757575757576,0.018704249488569004,3.0986207827768855
